5 2335 5621
0.998847
-0.133126
2.21626
0.836504
-0.120225
2.26979
1.04286
-0.112933
2.19202
1.00647
-0.109498
2.21759
0.802483
-0.106175
2.28347
0.786771
-0.0968808
2.29054
0.989078
-0.0859987
2.2237
1.05188
-0.086124
2.20714
1.00424
-0.0775008
2.22168
0.91326
-0.0776123
2.25124
1.08689
-0.0774678
2.17979
0.938458
-0.0697727
2.24344
-0.0666777
-0.0656717
2.43817
0.838948
-0.055467
2.27541
0.792952
-0.0536832
2.29305
0.991738
-0.0516849
2.22765
0.917911
-0.0471771
2.23974
0.778277
-0.0410933
2.29508
0.882368
-0.0387505
2.26261
0.866358
-0.0347331
2.2717
0.954048
-0.031409
2.24225
0.976451
-0.0294562
2.23557
0.911107
-0.0271567
2.25926
0.820628
-0.0248673
2.27348
0.765833
-0.0212128
2.30086
0.989588
-0.0182612
2.23215
-0.228637
-0.0159406
2.39456
-0.208378
-0.0143398
2.40199
0.731007
-0.00897316
2.29153
1.0045
-0.00142121
2.22949
0.831729
-0.0012993
2.27311
-0.18555
0.0162941
2.37721
1.05221
0.0135121
2.21516
1.00111
0.0145177
2.23336
-0.278547
0.0194024
2.35118
0.831474
0.0201597
2.27605
1.00134
0.0302298
2.23444
0.693391
0.0393871
2.33899
0.352194
0.0559644
2.30335
-0.143767
0.0846594
2.29846
0.849699
0.155783
2.30083
0.987852
0.150962
2.25281
0.175487
0.20163
2.25797
0.11492
0.24468
2.24549
0.153184
0.24962
2.22358
0.134383
0.270561
2.19926
0.048018
0.286774
2.20169
-0.159343
0.319728
2.23854
-0.141973
0.337716
2.25546
0.52016
0.327212
2.1214
0.494618
0.332866
2.09044
0.386548
0.411949
2.03273
0.681118
0.416614
1.99418
0.606593
0.445117
1.97067
0.563285
0.459971
1.94932
0.530532
0.481563
1.94595
0.377385
0.534506
1.8718
0.453131
0.559435
1.83899
0.472884
0.631313
1.75718
-0.207248
-0.728746
2.61497
-0.155163
-0.732525
2.63172
-0.127766
-0.727049
2.65627
0.316552
-0.777717
2.83317
1.19665
-0.571375
2.08246
0.451526
-0.790366
2.892
-0.178988
-0.712442
2.63508
0.378256
-0.768487
2.87742
-0.0855502
-0.706995
2.68634
0.289129
-0.750821
2.84153
1.06749
-0.556346
2.15374
0.2212
-0.724156
2.82157
0.249597
-0.729392
2.83546
0.310091
-0.734525
2.85755
0.0108017
-0.690416
2.74183
0.166808
-0.707714
2.80039
1.14735
-0.534415
2.12312
-0.247556
-0.664721
2.63265
0.486798
-0.740812
2.94935
0.271617
-0.71394
2.84949
0.213192
-0.700683
2.82789
0.100565
-0.688444
2.78842
1.13692
-0.518697
2.12942
0.15993
-0.686583
2.82679
0.249644
-0.687794
2.86044
0.0306933
-0.662435
2.76613
1.15897
-0.508968
2.12385
0.0516621
-0.660894
2.78274
0.182657
-0.667098
2.83253
1.14436
-0.495282
2.11461
0.33445
-0.669786
2.92232
1.12975
-0.490087
2.13413
0.199743
-0.647806
2.83938
1.18517
-0.471497
2.11794
1.09481
-0.473904
2.15196
0.225462
-0.629244
2.87135
0.503689
-0.651068
3.00881
-0.192249
-0.574138
2.70577
0.342588
-0.623333
2.93985
0.30369
-0.616328
2.92239
0.456611
-0.631634
2.99956
1.18157
-0.438011
2.10492
0.415706
-0.622064
2.99448
-0.145052
-0.565167
2.74095
1.08578
-0.441975
2.15418
-0.195477
-0.551241
2.7242
0.365535
-0.601689
2.96549
-0.0418005
-0.539456
2.81522
0.365261
-0.573939
2.99003
0.246711
-0.559327
2.94238
0.334136
-0.56222
2.98299
-0.078652
-0.525544
2.80363
0.388287
-0.565113
3.01714
0.187507
-0.539313
2.91699
1.18969
-0.387528
2.11075
0.417497
-0.546874
3.03449
0.0849554
-0.513304
2.89184
0.440128
-0.532354
3.04667
0.292936
-0.517674
2.99141
-0.08467
-0.482719
2.83195
0.111154
-0.492648
2.91833
0.358024
-0.506238
3.01566
-0.129693
-0.465996
2.8179
-0.000504238
-0.474173
2.88447
0.783106
-0.335259
2.26153
-0.159769
-0.414299
2.8303
0.866338
-0.314155
2.22664
-0.234269
-0.375019
2.81604
-0.202899
-0.370576
2.83616
-0.227497
-0.280504
2.89053
0.831865
-0.208197
2.26203
0.810861
-0.201943
2.25845
0.808325
-0.168646
2.26505
0.821231
-0.15618
2.26881
1.01413
-0.139792
2.21255
0.7889
-0.128709
2.28209
0.812688
-0.125809
2.27681
1.00633
-0.10966
2.22277
0.80206
-0.105193
2.28838
1.00419
-0.0771725
2.2208
0.777824
-0.0763572
2.29836
0.936682
-0.0718534
2.24521
0.794163
-0.055347
2.29485
0.859742
-0.0541203
2.27435
0.991118
-0.0524355
2.22953
0.947212
-0.0493792
2.23006
0.916319
-0.0471664
2.25306
0.775603
-0.0425393
2.29594
-0.2018
-0.0381458
2.42238
0.975221
-0.033721
2.23801
0.866571
-0.0343302
2.26133
0.954945
-0.0280242
2.24176
0.910684
-0.0256626
2.25912
0.817375
-0.0240464
2.2854
0.764493
-0.0182333
2.30053
-0.234409
-0.0156374
2.39235
0.733091
-0.00719382
2.30455
1.00347
-0.00439379
2.23049
0.831058
-0.00048729
2.2842
-0.147479
0.0189759
2.34745
1.06343
0.0367966
2.21323
0.357482
0.0537811
2.30052
0.991322
0.0621663
2.23799
0.687456
0.0641728
2.33157
0.986825
0.128846
2.24601
0.743447
0.147925
2.32968
0.851528
0.153146
2.30024
0.989111
0.15241
2.25248
0.193342
0.184868
2.28871
0.179609
0.204002
2.27531
0.12642
0.22069
2.26215
0.172363
0.244786
2.23668
0.153985
0.267185
2.20779
0.132015
0.26959
2.19854
0.100975
0.306629
2.16306
0.524821
0.323589
2.10471
0.293665
0.38691
2.05043
0.441553
0.391333
2.03119
0.723432
0.401991
2.01595
0.367713
0.409994
2.02981
0.830045
0.400455
1.99345
0.712903
0.418659
1.98857
0.647978
0.47906
1.91905
0.394157
0.494404
1.94037
0.202084
0.517747
1.9134
0.363938
0.523824
1.89035
0.402326
0.552208
1.86516
0.389683
-0.80551
2.84354
-0.121033
-0.730049
2.66371
0.311861
-0.777622
2.83886
-0.174175
-0.708714
2.63036
0.280902
-0.75178
2.8427
0.23226
-0.732827
2.81483
1.05861
-0.558816
2.15298
0.310974
-0.732039
2.85649
0.166068
-0.713857
2.79789
0.00528391
-0.684802
2.74414
0.0921537
-0.693099
2.78413
0.430604
-0.733682
2.93865
0.481454
-0.725417
2.95455
0.117329
-0.670267
2.80839
0.243924
-0.683779
2.86542
0.176525
-0.671544
2.82148
1.08961
-0.49785
2.12813
1.14938
-0.503133
2.12981
0.31476
-0.672631
2.90032
0.371751
-0.677329
2.92865
-0.198975
-0.614523
2.69475
0.180288
-0.638833
2.85811
1.11286
-0.478503
2.1308
0.071928
-0.589388
2.82449
0.263421
-0.61418
2.91789
0.412257
-0.614432
2.98991
-0.0394275
-0.542007
2.81427
0.0879019
-0.554354
2.87506
0.0840459
-0.516011
2.88601
0.327294
-0.515613
3.00756
0.119761
-0.490519
2.92132
-0.783333
-0.467699
2.89335
0.0779803
-0.466236
2.91995
-0.230588
-0.386812
2.81731
-0.271747
-0.352711
2.83303
0.787711
-0.274887
2.25945
0.838161
-0.224539
2.25982
0.783228
-0.129973
2.28895
0.8459
-0.131925
2.26421
0.812236
-0.115454
2.27418
0.87507
-0.114251
2.25551
0.935396
-0.0836309
2.24839
1.01026
-0.0741455
2.21683
0.771089
-0.0751295
2.30341
0.805855
-0.056419
2.28822
0.910187
-0.0492691
2.25246
0.770311
-0.0463454
2.29605
0.971837
-0.0410113
2.24113
0.867581
-0.0315404
2.2722
0.998112
-0.0156873
2.22901
0.761997
-0.0109555
2.28835
1.00885
0.021048
2.23059
1.06113
0.0371346
2.20947
-0.136958
0.0851169
2.3082
0.00826268
0.0896776
2.2973
0.355264
0.0901528
2.26616
0.979976
0.125608
2.24561
0.737384
0.147864
2.32495
0.992252
0.154889
2.25319
0.140632
0.197529
2.27622
0.437547
0.244424
2.21263
0.13156
0.299712
2.17991
-0.180372
0.309859
2.2416
-0.143112
0.336513
2.24554
0.677407
0.32386
2.09299
0.666827
0.354179
2.06821
0.750065
0.426711
1.99891
0.741755
0.448405
1.9526
0.396325
0.491111
1.94068
-0.171629
-0.707274
2.64732
-0.0350665
-0.714853
2.69581
0.235748
-0.741942
2.81351
0.880443
-0.564479
2.19397
-0.00394549
-0.680845
2.7444
0.288067
-0.709976
2.86372
0.122142
-0.672278
2.80775
0.171498
-0.663954
2.81467
0.305536
-0.675087
2.88483
0.174057
-0.624866
2.86861
-0.217013
-0.567057
2.71429
0.308383
-0.598079
2.94024
-0.136416
-0.558226
2.77136
0.216711
-0.585623
2.90958
-0.178448
-0.544188
2.72167
-0.172388
-0.521975
2.73865
-0.0996964
-0.517892
2.80078
0.124589
-0.485697
2.92535
-0.148291
-0.458448
2.81177
-0.0890226
-0.464969
2.84278
1.0694
-0.227492
2.18813
0.798832
-0.202482
2.27631
1.02501
-0.14617
2.19358
0.993562
-0.134032
2.20131
0.877126
-0.108977
2.24829
0.820051
-0.106081
2.26678
0.933347
-0.0917875
2.24832
0.813912
-0.0629038
2.27964
0.963872
-0.0488157
2.23518
1.00501
-0.017563
2.22433
0.704261
0.0445561
2.34172
0.548615
0.166152
2.28227
0.225067
0.189418
2.29509
0.0144317
0.260627
2.2106
0.065266
-0.693288
2.76488
-0.0181144
-0.67657
2.74286
0.186781
-0.612065
2.85331
-0.18485
-0.540124
2.72087
0.930129
-0.113539
2.2492
0.825737
-0.0886999
2.27477
0.635108
0.097999
2.31731
-0.275191
0.348967
2.2477
0.362151
0.387465
2.02527
0.837674
-0.0906726
2.2678
-0.271116
0.346648
2.24055
-0.861254
-0.969006
2.77548
0.75507
-1.31185
3.14374
-0.650621
-0.9975
3.06546
0.130313
-0.790883
2.75029
-0.174796
-0.707764
2.64312
-0.161617
-0.709708
2.65062
0.137079
-0.770425
2.75286
0.138155
-0.754752
2.76617
-0.257743
-0.651462
2.63768
-0.136517
-0.678428
2.68383
0.360429
-0.790711
2.85413
-0.209031
-0.640698
2.66455
-0.269049
-0.60597
2.65095
0.334147
-0.752026
2.86233
0.0559477
-0.651314
2.78982
-0.173275
-0.581054
2.71981
0.750584
-0.616671
2.26274
0.835164
-0.620392
2.22975
-0.684598
-0.456116
2.83844
-0.669639
-0.45455
2.84498
-0.0194528
-0.564509
2.80946
0.0793698
-0.587522
2.84184
0.720286
-0.572916
2.27381
-0.548568
-0.464287
2.83905
0.729638
-0.566023
2.27778
-0.518779
-0.461708
2.84047
0.722432
-0.543163
2.28185
0.716118
-0.535587
2.28124
0.0839499
-0.544608
2.87408
0.738814
-0.525441
2.27101
1.13748
-0.570036
2.1409
0.340653
-0.582666
2.97737
1.15923
-0.555961
2.13416
-0.262541
-0.414568
2.77251
0.697746
-0.489259
2.30613
0.170747
-0.504139
2.931
0.326395
-0.536051
2.99174
-0.102281
-0.424046
2.85402
0.704778
-0.472838
2.29602
-0.256491
-0.369437
2.80249
0.311639
-0.507559
3.00425
0.838151
-0.466872
2.24438
1.11492
-0.502037
2.15639
0.821803
-0.431171
2.25419
0.846222
-0.434565
2.24477
1.16194
-0.478299
2.13017
1.17155
-0.47871
2.12638
-0.270462
-0.290649
2.8451
-0.257877
-0.28889
2.85834
-0.155943
-0.29894
2.9001
1.05412
-0.436387
2.1844
-0.245922
-0.272263
2.86902
0.807659
-0.395945
2.26208
1.20319
-0.456316
2.12814
0.769892
-0.388607
2.27413
-0.182205
-0.281638
2.89659
-0.722995
-0.0422462
2.05058
-0.720482
-0.0265222
2.03305
1.16602
-0.424837
2.14678
0.837516
-0.364268
2.24909
-0.728789
-0.0217717
2.13047
0.149213
-0.284823
2.77144
0.827041
-0.358347
2.25795
1.20004
-0.417303
2.13403
1.20823
-0.416478
2.13079
1.22109
-0.416826
2.12513
0.978764
-0.375291
2.21579
0.948915
-0.367927
2.22564
1.21029
-0.403758
2.12
-0.727428
-0.00203805
2.158
0.852091
-0.338052
2.24414
-0.716645
0.00961014
2.09257
1.20652
-0.392126
2.13422
-0.745881
0.0366039
1.96509
0.248412
-0.247628
2.66739
-0.754918
0.0443382
1.9542
-0.721306
0.0190526
2.13499
1.12927
-0.372506
2.15526
1.18072
-0.381505
2.14543
-0.759921
0.0556925
1.94555
-0.721125
0.0349902
2.07015
1.12373
-0.364682
2.16818
1.18679
-0.374831
2.1343
-0.71596
0.0331502
2.11681
-0.728659
0.0522301
2.05628
1.12961
-0.353149
2.15742
1.16023
-0.357371
2.15651
-0.728941
0.065866
2.03491
1.16591
-0.350912
2.15443
1.17317
-0.351572
2.15288
-0.721236
0.0737578
2.07154
0.942838
-0.294989
2.2321
-0.727202
0.0884315
2.05462
-0.759165
0.0998416
2.01042
0.160692
-0.141414
2.54549
1.08609
-0.302322
2.17835
1.15614
-0.316206
2.15167
-0.0820184
-0.0444559
2.43799
1.0588
-0.278292
2.19099
-0.278866
0.00651742
2.36714
1.13742
-0.293365
2.17152
0.137085
-0.0931469
2.49102
0.160986
-0.089658
2.487
-0.264184
0.0206167
2.34602
1.02106
-0.249118
2.20647
1.1113
-0.254714
2.17464
0.16521
-0.0390153
2.43413
-0.152147
0.0406477
2.34027
0.748222
-0.161823
2.3032
1.01864
-0.218624
2.21124
-0.2784
0.0819951
2.29631
1.0567
-0.205177
2.20577
-0.0912473
0.0558551
2.32937
1.06906
-0.205866
2.19535
0.216381
-0.00686703
2.39255
0.247699
-0.00956321
2.39418
0.266722
-0.0097838
2.39497
0.357191
-0.0264106
2.40597
-0.0847908
0.0891323
2.29056
0.0156283
0.0706259
2.31815
-0.167911
0.12058
2.26697
0.382017
-0.000610798
2.3682
-0.192186
0.137984
2.24978
0.415866
0.00258596
2.36799
-0.13523
0.13826
2.23309
-0.00934998
0.109278
2.26769
0.392351
0.0145669
2.34377
0.135799
0.0820882
2.2895
0.350886
0.0296514
2.3393
0.371574
0.0254805
2.34047
0.403297
0.0208041
2.34698
0.241637
0.0618144
2.30947
0.272232
0.0555372
2.25465
0.382549
0.0328356
2.3312
0.33438
0.0525527
2.31325
0.423023
0.0331567
2.32375
0.375726
0.0487831
2.31393
0.365838
0.0547332
2.31047
0.365206
0.0586604
2.29591
0.35583
0.0702748
2.29646
0.410286
0.058428
2.29244
-0.00434176
0.161905
2.20928
0.342541
0.0825291
2.27865
0.366944
0.0789571
2.28222
0.317246
0.0930864
2.26781
0.334964
0.0920111
2.2622
1.03368
-0.0496318
2.22886
0.0698043
0.221717
2.26703
0.157986
0.206892
2.28584
0.0803707
0.225665
2.26918
0.202783
0.200585
2.28676
0.0564024
0.239921
2.25216
0.0772021
0.240108
2.24927
0.0576834
0.24956
2.24334
0.096893
0.248139
2.24252
0.0565326
0.273748
2.20942
-0.567055
0.435424
2.17164
0.0333554
0.29977
2.1828
0.156963
0.291408
2.18568
0.557136
0.205713
2.2443
0.572676
0.215654
2.23571
0.937839
0.234964
2.28383
0.944964
0.249124
2.29197
1.01943
0.239828
2.26758
1.01631
0.252231
2.25967
1.05553
0.255135
2.25991
0.608691
0.36179
2.07959
0.191019
0.492544
1.95845
0.242845
0.514873
1.91442
0.590851
0.448503
1.9866
0.562093
0.456785
1.97315
0.239297
0.548038
1.88397
0.24152
0.557731
1.88064
0.559202
0.484316
1.94729
0.372958
0.532323
1.8925
0.510478
0.497962
1.92921
0.342964
0.540266
1.88702
0.353183
0.540031
1.88773
0.26323
0.567652
1.86125
0.318995
0.554874
1.86371
0.372999
0.566102
1.85541
0.39015
0.563145
1.85868
0.664671
0.497873
1.92088
0.394059
0.569252
1.85343
0.336754
0.613283
1.80338
0.249491
-1.43545
3.7332
-0.86127
-0.909947
2.83224
-0.742735
-0.965991
2.96336
0.661155
-1.28611
3.30376
0.141559
-1.38346
3.78134
-0.801752
-0.919393
2.91534
-0.622592
-0.995695
3.12088
-0.532971
-1.03818
3.22542
-0.379799
-1.11653
3.37588
0.692786
-1.23221
3.30968
-0.592036
-0.994488
3.17056
0.600651
-1.19852
3.47162
0.819303
-1.14243
3.21769
1.27198
-0.777544
1.97042
0.435006
-0.900398
2.83544
-0.819655
-0.73116
3.03416
-0.227852
-0.682697
2.63174
-0.150654
-0.701312
2.65883
-0.244816
-0.669317
2.62914
-0.273106
-0.629878
2.65407
-0.25554
-0.622942
2.65034
-0.285255
-0.606221
2.6386
0.310238
-0.756525
2.85356
0.0134444
-0.677709
2.75749
0.418927
-0.781808
2.89041
0.380979
-0.76768
2.87419
0.221145
-0.719843
2.81967
0.102445
-0.686021
2.7946
0.136603
-0.691301
2.79596
-1.03775
-0.518257
2.92839
1.2404
-0.686216
2.09799
0.769871
-0.644303
2.25292
0.121338
-0.667939
2.78598
0.797684
-0.63674
2.23763
-1.10158
-0.474548
2.88283
0.0343895
-0.642317
2.77953
-1.00234
-0.511291
2.97602
-0.689433
-0.547814
2.95032
0.255817
-0.689407
2.86176
-0.768171
-0.510821
2.90131
-0.697817
-0.490501
2.89441
0.840543
-0.599794
2.22903
0.33099
-0.667248
2.92216
-0.779062
-0.45623
2.86536
0.417577
-0.682923
2.95984
0.316152
-0.645865
2.91967
-0.716313
-0.427893
2.81563
0.295333
-0.619119
2.92606
0.339634
-0.627256
2.9435
0.757017
-0.552006
2.26769
0.25992
-0.592735
2.92323
0.729966
-0.533556
2.27841
0.304079
-0.577017
2.9557
1.12258
-0.562792
2.15287
0.0833983
-0.509999
2.88756
1.03726
-0.538272
2.18053
0.295643
-0.546575
2.95515
0.116746
-0.496371
2.90658
1.08745
-0.524743
2.1684
0.297886
-0.515889
2.9853
1.16233
-0.513076
2.13981
1.06097
-0.491373
2.18061
-0.332354
-0.312319
2.74081
1.11343
-0.47589
2.15171
0.903613
-0.436381
2.22803
-0.547952
-0.186778
2.59473
-0.48648
-0.198825
2.60618
-0.169501
-0.304586
2.90039
1.1928
-0.458583
2.13276
-0.280573
-0.26669
2.85035
-0.394243
-0.206547
2.61142
1.13738
-0.446356
2.15831
0.914647
-0.411311
2.22849
-0.410761
-0.190606
2.59593
-0.37725
-0.199563
2.6246
-0.354986
-0.194876
2.62007
0.885118
-0.391032
2.24109
0.836699
-0.378567
2.25696
1.08581
-0.418474
2.17875
-0.304166
-0.19074
2.6239
0.863792
-0.374919
2.24836
0.292993
-0.333668
2.84309
0.743375
-0.352133
2.29306
0.776696
-0.356999
2.27646
1.22666
-0.422901
2.11844
-0.0625556
-0.21809
2.69178
0.782619
-0.338532
2.27191
-0.82728
0.0454455
1.89173
-0.722006
-0.0044785
2.13124
0.921753
-0.352794
2.23167
-0.832158
0.0568447
1.88037
1.17039
-0.387758
2.15423
1.20988
-0.384512
2.13713
1.17277
-0.373501
2.15052
1.1364
-0.366313
2.16189
0.287289
-0.236916
2.65186
1.0207
-0.344059
2.20461
0.863743
-0.312571
2.25384
0.0284059
-0.163722
2.56978
-0.74454
0.0643315
1.99539
0.286903
-0.215837
2.62955
1.11693
-0.346193
2.17515
1.18509
-0.358393
2.14619
-0.717022
0.0562206
2.08946
0.862455
-0.296705
2.25426
-0.812457
0.098916
1.90852
0.0161287
-0.136374
2.52971
0.962484
-0.309282
2.22623
-0.816446
0.10222
1.93703
-0.758765
0.0883347
1.99416
0.95159
-0.302033
2.22822
-0.753148
0.0875384
2.02261
1.16791
-0.333693
2.14799
-0.760905
0.108858
1.9968
1.07305
-0.301845
2.18207
-0.747449
0.107835
2.04235
1.16714
-0.318009
2.14864
-0.197294
-0.0351252
2.41903
0.203877
-0.132867
2.53008
1.04494
-0.288706
2.20431
0.183749
-0.114501
2.5068
-0.161245
-0.0286155
2.42617
-0.131496
-0.0311869
2.41248
-0.0299188
-0.0539099
2.4393
-0.409923
0.0473443
2.30979
0.175604
-0.0910805
2.49914
0.895106
-0.232716
2.2532
1.12519
-0.279816
2.17747
-0.253131
0.017282
2.36259
0.136438
-0.0635272
2.45536
1.12219
-0.259359
2.17971
0.758501
-0.18321
2.2995
-0.363159
0.0769255
2.27126
0.139507
-0.0451402
2.44555
-0.39076
0.0902735
2.27131
0.821798
-0.183577
2.28697
-0.80422
0.210915
2.00489
1.05661
-0.220406
2.19849
-0.220572
0.0720499
2.30697
1.07908
-0.221376
2.19094
-0.111242
0.0591606
2.32528
-0.260053
0.105619
2.26294
-0.160867
0.0796985
2.29111
0.363166
-0.0417429
2.42132
0.276976
-0.0176973
2.40796
0.789637
-0.127491
2.29296
0.808602
-0.12868
2.29155
-0.0682253
0.0829596
2.30308
-0.259491
0.13333
2.22969
-0.148564
0.106489
2.27215
0.0896818
0.0563054
2.29113
0.408382
-0.0228117
2.39142
-0.0267146
0.0888937
2.27985
0.000696092
0.0829489
2.29037
-0.141778
0.121783
2.24954
0.102021
0.0784401
2.29525
-0.806213
0.29805
2.12142
-0.14636
0.143142
2.21849
0.325114
0.0303724
2.34035
0.780319
-0.0759768
2.31095
0.22608
0.0594414
2.306
0.399042
0.0292139
2.32786
0.220977
0.0833791
2.27013
0.246085
0.0838048
2.28233
0.235314
0.0955098
2.2739
0.281002
0.0867482
2.27609
0.423342
0.0547978
2.30281
0.8584
-0.051562
2.285
-0.29593
0.241907
2.09187
0.304865
0.0989638
2.25949
-0.783352
0.38471
2.21132
1.10854
-0.0707294
2.20074
0.278719
0.171526
2.31047
0.923755
0.00969168
2.26956
0.217598
0.192125
2.29545
0.175554
0.204968
2.29331
0.109593
0.223809
2.27294
0.125727
0.219266
2.27282
-0.280616
0.325874
2.30101
0.0737321
0.234524
2.25677
0.0221587
0.249561
2.22677
-0.140889
0.296895
2.24404
0.098301
0.237659
2.26084
-0.306396
0.345157
2.30701
0.035362
0.254539
2.24377
0.1987
0.216462
2.26814
0.176383
0.222982
2.25415
0.0373304
0.266166
2.21485
0.0780914
0.256913
2.23735
0.0596945
0.262666
2.22659
0.68075
0.11371
2.36627
0.172126
0.245209
2.24128
-0.826237
0.492872
2.02964
0.0698647
0.2847
2.20391
0.152008
0.268623
2.21435
1.06575
0.0366073
2.21392
0.993125
0.0633425
2.25062
0.745704
0.148738
2.33924
0.15153
0.302145
2.17488
0.834052
0.1729
2.30889
0.0976821
0.381622
2.13472
0.536614
0.307108
2.13966
0.947054
0.222528
2.28974
0.617154
0.309905
2.1327
0.93433
0.257636
2.29574
0.957625
0.260656
2.27987
0.405787
0.387639
2.05458
0.423727
0.384947
2.0608
0.540139
0.363225
2.0761
0.645833
0.338538
2.10269
0.591454
0.357451
2.08155
0.685971
0.3359
2.10141
0.570825
0.368473
2.07003
0.555346
0.376008
2.06721
0.628082
0.364871
2.08055
0.682111
0.350384
2.08723
0.615222
0.373209
2.06689
0.701579
0.356807
2.08695
0.50291
0.427302
2.00569
0.212468
0.508925
1.92671
0.618707
0.41666
2.01635
0.46611
0.466179
1.96269
0.72367
0.403549
2.02498
0.201016
0.535546
1.8984
0.741247
0.407715
2.02058
0.234744
0.533913
1.89035
0.7124
0.426355
1.99614
0.232025
0.553977
1.87828
0.789883
0.418233
1.99524
0.574362
0.475222
1.95162
0.380642
0.527974
1.90052
0.846116
0.409066
2.00114
0.238266
0.562657
1.86077
0.407547
0.522108
1.90177
0.296785
0.555923
1.88039
0.552905
0.492592
1.93679
0.528761
0.505384
1.92135
0.276635
0.571104
1.86446
0.749606
0.450723
1.96401
0.363537
0.563309
1.85657
0.401876
0.554105
1.86961
0.248085
0.596582
1.81905
0.852261
0.450692
1.94146
0.307122
0.592863
1.82419
0.763465
0.485617
1.91371
0.320373
0.601429
1.81889
0.386807
0.621368
1.79657
0.415331
0.622566
1.78613
0.415803
-0.0112092
2.37336
-0.35014
-1.17272
3.37079
-0.507293
-1.09203
3.22238
0.75462
-1.25179
3.2012
-0.412565
-1.12751
3.32244
-0.566113
-1.04543
3.17131
-0.710196
-0.956853
3.01581
-0.474666
-1.08157
3.27526
-0.88984
-0.855543
2.8379
-0.622342
-0.995818
3.12083
-0.826719
-0.86345
2.91764
0.881993
-1.09885
3.17103
0.435376
-0.899457
2.83615
-0.26581
-0.694131
2.61098
0.440013
-0.869917
2.85593
-0.224939
-0.68177
2.63587
-0.274487
-0.648833
2.6262
-0.879862
-0.660135
3.01139
0.379858
-0.802443
2.84951
-0.103969
-0.674848
2.69776
0.349728
-0.792675
2.85602
0.401853
-0.809049
2.87561
-0.258224
-0.623463
2.64763
0.0118362
-0.684381
2.75142
-0.226423
-0.606338
2.67627
-0.877705
-0.591889
3.07548
0.803858
-0.654769
2.23294
0.405473
-0.759793
2.89509
-0.237586
-0.579364
2.68062
0.11802
-0.666763
2.79843
0.82244
-0.640398
2.23348
0.0807355
-0.65269
2.79103
0.799056
-0.635453
2.23828
1.25977
-0.666262
2.09239
-0.221343
-0.567134
2.73157
-0.768481
-0.51005
2.89823
-0.701882
-0.526177
2.91977
-0.258153
-0.547134
2.70112
-1.12386
-0.419442
2.88415
-0.695832
-0.487913
2.89561
0.330562
-0.66745
2.89893
0.247245
-0.61066
2.90757
-0.280362
-0.458586
2.74343
0.295626
-0.59221
2.93013
0.309094
-0.583741
2.96196
0.721043
-0.518145
2.28278
0.244264
-0.527747
2.95515
0.190224
-0.511414
2.93793
0.0857816
-0.468248
2.91833
1.20267
-0.521245
2.11881
-0.234177
-0.335222
2.82697
1.05675
-0.476369
2.18039
1.11469
-0.480353
2.1465
-0.165043
-0.307687
2.89643
-0.486274
-0.198794
2.60593
1.1778
-0.459889
2.13668
1.13811
-0.448392
2.15657
1.19509
-0.453829
2.11549
-0.259926
-0.266633
2.87552
-0.334351
-0.210382
2.63928
-0.412829
-0.184775
2.59839
-0.295773
-0.194548
2.61666
0.842371
-0.376908
2.25104
1.08438
-0.418118
2.18014
1.20707
-0.433585
2.11151
0.865368
-0.374379
2.24936
0.778612
-0.357536
2.27684
-0.534756
-0.102095
2.53795
-0.427267
-0.10983
2.55471
0.224066
-0.265032
2.71158
1.1505
-0.376522
2.14701
1.1692
-0.374893
2.14899
-0.768176
0.057986
1.9387
1.01869
-0.344489
2.20626
0.845533
-0.303647
2.26003
1.18519
-0.358995
2.14483
1.11664
-0.343729
2.17513
1.18436
-0.341389
2.15199
1.16326
-0.334912
2.15418
-0.717647
0.0748688
2.1834
-0.0521444
-0.0863146
2.48423
0.134901
-0.12847
2.53149
1.07119
-0.302932
2.18208
-0.151882
-0.0515498
2.44447
-0.0754402
-0.070793
2.46746
1.16618
-0.318713
2.1587
1.14771
-0.313039
2.17028
0.788202
-0.237587
2.28904
1.04526
-0.287736
2.20585
0.0345369
-0.0752665
2.46654
0.200643
-0.113024
2.51789
-0.207166
-0.0131379
2.40529
-0.0323331
-0.0512454
2.43907
0.83795
-0.22986
2.27126
-0.416548
0.0472529
2.31707
-0.146414
-0.0170258
2.37912
1.03506
-0.267006
2.20878
0.179745
-0.0926267
2.49618
-0.281087
0.0214463
2.34463
-0.253114
0.0143612
2.36364
1.02898
-0.249043
2.2013
-0.199473
0.0264141
2.35652
-0.120086
0.00754323
2.36507
-0.367239
0.0762424
2.27551
0.143791
-0.045285
2.44947
0.107093
-0.0291668
2.42092
1.00932
-0.222855
2.21888
-0.815881
0.213814
2.0146
-0.166464
0.0544417
2.32388
-0.105371
0.0405337
2.33022
1.07716
-0.223471
2.20043
1.02196
-0.202865
2.21668
0.288139
-0.0353651
2.40938
-0.168072
0.0772439
2.2979
-0.287969
0.11289
2.24914
-0.207843
0.0935437
2.28373
0.992525
-0.171063
2.21954
-0.0692732
0.0768665
2.3128
-0.0224914
0.0684893
2.31487
-0.261325
0.133765
2.22888
0.0734936
0.0610463
2.30446
0.406394
-0.0180975
2.38802
0.00342181
0.0853508
2.29093
-0.138679
0.123651
2.27691
0.0971906
0.0761046
2.30393
0.997128
-0.13329
2.23008
-0.705212
0.29303
2.2411
0.403404
0.0292858
2.32079
0.21453
0.0837666
2.27772
0.987485
-0.0887856
